productcategory_id,material_id,outer_diameter,height,weight,heattreatmentcategory_id,heattreatment_temperatures,forming_temperatures,dimension,input_weight,workplace_id,product_id,mes_datetime,value
S6,1.4057,520.0,90.0,367164392539535.0,0.0,,,,0.0,50513.0,1821.0,2012-03-16 15:43:00,50.0
S6,1.4057,520.0,90.0,367164392539535.0,0.0,,,,0.0,50513.0,1821.0,2012-03-16 15:44:00,50.0
S6,1.4057,520.0,90.0,367164392539535.0,0.0,,,,0.0,50513.0,1821.0,2012-03-16 15:45:00,50.0
S6,1.4057,520.0,90.0,367164392539535.0,0.0,,,,0.0,50513.0,1821.0,2012-03-16 15:46:00,50.0
S6,1.4057,520.0,90.0,367164392539535.0,0.0,,,,0.0,50513.0,1821.0,2012-03-16 15:47:00,50.0
S6,1.4057,520.0,90.0,367164392539535.0,0.0,,,,0.0,50513.0,1821.0,2012-03-16 15:48:00,50.0
S6,1.4057,520.0,90.0,367164392539535.0,0.0,,,,0.0,50513.0,1822.0,2012-03-16 15:48:00,50.0
S6,1.4057,520.0,90.0,367164392539535.0,0.0,,,,0.0,50513.0,1822.0,2012-03-16 15:49:00,50.0
S6,1.4057,520.0,90.0,367164392539535.0,0.0,,,,0.0,50513.0,1822.0,2012-03-16 15:50:00,50.0
S6,1.4057,360.0,225.0,284100506849432.0,0.0,,,,0.0,50513.0,1823.0,2012-03-16 14:01:00,50.0
S6,1.4057,360.0,225.0,284100506849432.0,0.0,,,,0.0,50513.0,1823.0,2012-03-16 14:02:00,50.0
S6,1.4057,360.0,225.0,284100506849432.0,0.0,,,,0.0,50513.0,1823.0,2012-03-16 14:03:00,50.0
S6,1.4057,360.0,225.0,284100506849432.0,0.0,,,,0.0,50513.0,1823.0,2012-03-16 14:04:00,50.0
S6,1.4057,360.0,225.0,284100506849432.0,0.0,,,,0.0,50513.0,1823.0,2012-03-16 14:05:00,50.0
S6,1.4057,360.0,225.0,284100506849432.0,0.0,,,,0.0,50513.0,1823.0,2012-03-16 14:06:00,50.0
S6,1.4057,360.0,225.0,284100506849432.0,0.0,,,,0.0,50513.0,1823.0,2012-03-16 15:50:00,50.0
S6,1.4057,360.0,225.0,284100506849432.0,0.0,,,,0.0,50513.0,1823.0,2012-03-16 15:51:00,50.0
S6,1.4057,360.0,225.0,284100506849432.0,0.0,,,,0.0,50513.0,1823.0,2012-03-16 15:52:00,50.0
S6,1.4057,360.0,225.0,284100506849432.0,0.0,,,,0.0,50513.0,1823.0,2012-03-16 15:53:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:32:00,87.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:33:00,87.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:34:00,87.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:35:00,87.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:36:00,87.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:37:00,87.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:38:00,87.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:39:00,87.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:40:00,87.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:41:00,87.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:42:00,87.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:43:00,87.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:44:00,87.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:45:00,87.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:46:00,90.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:47:00,90.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:48:00,90.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:49:00,90.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:50:00,90.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:51:00,90.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:52:00,90.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:53:00,90.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:54:00,90.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:55:00,90.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:56:00,90.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:57:00,90.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:58:00,90.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 09:59:00,90.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:00:00,90.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:01:00,52.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:02:00,52.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:03:00,52.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:04:00,52.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:05:00,52.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:06:00,52.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:07:00,52.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:08:00,52.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:09:00,52.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:10:00,52.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:11:00,52.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:12:00,52.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:13:00,52.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:14:00,52.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:15:00,52.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:16:00,51.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:17:00,51.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:18:00,51.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:19:00,51.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:20:00,51.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:21:00,51.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:22:00,51.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:23:00,51.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:24:00,51.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:25:00,51.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:26:00,51.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:27:00,51.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:28:00,51.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:29:00,51.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:30:00,51.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:31:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:32:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:33:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:34:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:35:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:36:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:37:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:38:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:39:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:40:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:41:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:42:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:43:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:44:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:45:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:46:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:47:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:48:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:49:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:50:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:51:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:52:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:53:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:54:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:55:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:56:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:57:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:58:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 10:59:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 11:00:00,50.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 11:01:00,82.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 11:02:00,82.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 11:03:00,82.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 11:04:00,82.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 11:05:00,82.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 11:06:00,82.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 11:07:00,82.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 11:08:00,82.0
S6,1.3505,245.0,125.0,358362455742692.0,0.0,,,,0.0,50513.0,1830.0,2012-04-02 11:09:00,82.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:03:00,65.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:04:00,65.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:05:00,65.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:06:00,65.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:07:00,65.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:08:00,65.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:09:00,65.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:10:00,65.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:11:00,65.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:12:00,65.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:13:00,65.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:14:00,65.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:15:00,65.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:16:00,51.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:17:00,51.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:18:00,51.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:19:00,51.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:20:00,51.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:21:00,51.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:22:00,51.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:23:00,51.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:24:00,51.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:25:00,51.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:26:00,51.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:27:00,51.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:28:00,51.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:29:00,51.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:30:00,51.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:31:00,77.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:32:00,77.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:33:00,77.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:34:00,77.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:35:00,77.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:36:00,77.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:37:00,77.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:38:00,77.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:39:00,77.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:40:00,77.0
S6,1.7131,350.0,61.0,124109010479146.0,0.0,,,,0.0,50513.0,1848.0,2012-04-02 19:41:00,77.0
S6,1.592,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1849.0,2012-04-04 11:33:00,66.0
S6,1.592,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1849.0,2012-04-04 11:34:00,66.0
S6,1.592,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1849.0,2012-04-04 11:35:00,66.0
S6,1.592,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1849.0,2012-04-04 11:36:00,66.0
S6,1.592,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1849.0,2012-04-04 11:37:00,66.0
S6,1.592,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1849.0,2012-04-04 11:38:00,66.0
S6,1.592,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1849.0,2012-04-04 11:39:00,66.0
S6,1.592,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1849.0,2012-04-04 11:40:00,66.0
S6,1.592,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1849.0,2012-04-04 11:41:00,66.0
S6,1.592,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1849.0,2012-04-04 11:42:00,66.0
S6,1.592,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1849.0,2012-04-04 11:43:00,66.0
S6,1.592,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1849.0,2012-04-04 11:44:00,66.0
S6,1.592,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1849.0,2012-04-04 11:45:00,66.0
S6,1.592,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1849.0,2012-04-04 11:46:00,50.0
S6,1.5919,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1850.0,2012-04-16 15:29:00,49.0
S6,1.5919,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1850.0,2012-04-16 15:30:00,49.0
S6,1.5919,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1850.0,2012-04-16 15:31:00,49.0
S6,1.5919,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1850.0,2012-04-16 15:32:00,49.0
S6,1.5919,596.0,120.0,819203811500338.0,0.0,,,,0.0,50513.0,1850.0,2012-04-16 15:33:00,49.0
S6,1.4507,657.0,22.0,634396431794782.0,4.0,,,,0.0,50513.0,1855.0,2012-04-27 17:29:00,66.0
S6,1.4507,657.0,22.0,634396431794782.0,4.0,,,,0.0,50513.0,1855.0,2012-04-27 17:30:00,66.0
S6,1.4507,657.0,22.0,634396431794782.0,4.0,,,,0.0,50513.0,1855.0,2012-04-27 17:31:00,66.0
S6,1.4507,657.0,22.0,634396431794782.0,4.0,,,,0.0,50513.0,1855.0,2012-04-27 17:32:00,66.0
S6,1.4507,5995.0,10.0,112950297212072.0,4.0,,,,0.0,50513.0,1858.0,2012-04-27 17:24:00,66.0
S6,1.4507,5995.0,10.0,112950297212072.0,4.0,,,,0.0,50513.0,1858.0,2012-04-27 17:25:00,66.0
S6,1.4507,5995.0,10.0,112950297212072.0,4.0,,,,0.0,50513.0,1858.0,2012-04-27 17:26:00,66.0
S6,1.4507,5995.0,10.0,112950297212072.0,4.0,,,,0.0,50513.0,1858.0,2012-04-27 17:27:00,66.0
S6,1.4507,5995.0,10.0,112950297212072.0,4.0,,,,0.0,50513.0,1858.0,2012-04-27 17:28:00,66.0
S6,1.4507,5995.0,10.0,112950297212072.0,4.0,,,,0.0,50513.0,1858.0,2012-04-27 17:29:00,66.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:06:00,57.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:07:00,57.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:08:00,57.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:09:00,57.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:10:00,57.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:11:00,57.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:12:00,57.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:13:00,57.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:14:00,57.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:15:00,57.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:16:00,69.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:17:00,69.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:18:00,69.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:56:00,58.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:57:00,58.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:58:00,58.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 11:59:00,58.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:00:00,58.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:01:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:02:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:03:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:04:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:05:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:06:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:07:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:08:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:09:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:10:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:49:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:50:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:51:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:52:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:53:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:54:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:55:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:56:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:57:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:58:00,70.0
S6,1.4112,910.0,30.0,32826925752368.0,0.0,,,,0.0,50513.0,1860.0,2012-03-21 12:59:00,70.0
